DatasetAcronym,AttributeName, InstanceName,AggregationStatisticCV,IntervalTimeUnitCV,UnitNameCV,WaterOrCalendarYear,YearMonth, TimeSeriesValueID , CountDays,CalenderYear,CumulativeMonthly
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1958","15345","31","1958-07-31","1089.719008264463"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1958","15376","31","1958-08-31","1134.5454545454545"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1958","15406","30","1958-09-30","720.793388429752"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1958","15437","31","1958-10-31","956.0330578512396"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1958","15467","30","1958-11-30","1269.4214876033059"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1958","15498","31","1958-12-31","1172.2314049586776"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1959","15529","31","1959-01-31","1084.9586776859505"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1959","15557","28","1959-02-28","1023.4710743801652"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1959","15588","31","1959-03-31","1203.9669421487604"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1959","15618","30","1959-04-30","513.5206611570247"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1959","15649","31","1959-05-31","790.4132231404959"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1959","15679","30","1959-06-30","1080"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1959","15710","31","1959-07-31","1719.6694214876031"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1959","15741","31","1959-08-31","1513.3884297520663"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1959","15771","30","1959-09-30","892.5619834710744"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1959","15802","31","1959-10-31","659.1074380165288"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1959","15832","30","1959-11-30","482.57851239669424"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1959","15863","31","1959-12-31","400.46280991735546"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1960","15894","31","1960-01-31","562.9090909090908"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1960","15923","29","1960-02-29","480.99173553719004"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1960","15954","31","1960-03-31","671.00826446281"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1960","15984","30","1960-04-30","380.23140495867756"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1960","16015","31","1960-05-31","572.4297520661157"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1960","16045","30","1960-06-30","562.512396694215"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1960","16076","31","1960-07-31","943.9338842975205"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1960","16107","31","1960-08-31","1229.7520661157025"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1960","16137","30","1960-09-30","585.7190082644629"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1960","16168","31","1960-10-31","344.1322314049586"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1960","16198","30","1960-11-30","208.0661157024793"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1960","16229","31","1960-12-31","283.0413223140497"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1961","16260","31","1961-01-31","360.59504132231376"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1961","16288","28","1961-02-28","423.2727272727272"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1961","16319","31","1961-03-31","820.1652892561984"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1961","16349","30","1961-04-30","353.0578512396695"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1961","16380","31","1961-05-31","255.66942148760336"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1961","16410","30","1961-06-30","128.13223140495873"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1961","16441","31","1961-07-31","118.21487603305783"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1961","16472","31","1961-08-31","192.39669421487602"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1961","16502","30","1961-09-30","151.73553719008265"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1961","16533","31","1961-10-31","47.00826446280992"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1961","16563","30","1961-11-30","69.02479338842974"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1961","16594","31","1961-12-31","117.42148760330578"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1962","16625","31","1962-01-31","132.495867768595"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1962","16653","28","1962-02-28","141.02479338842974"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1962","16684","31","1962-03-31","140.03305785123965"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1962","16714","30","1962-04-30","244.5619834710743"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1962","16745","31","1962-05-31","156.29752066115702"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1962","16775","30","1962-06-30","583.1404958677685"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1962","16806","31","1962-07-31","573.6198347107437"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1962","16837","31","1962-08-31","484.3636363636364"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1962","16867","30","1962-09-30","395.305785123967"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1962","16898","31","1962-10-31","300.6942148760331"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1962","16928","30","1962-11-30","184.4628099173554"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1962","16959","31","1962-12-31","143.80165289256198"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1963","16990","31","1963-01-31","189.6198347107437"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1963","17018","28","1963-02-28","234.64462809917347"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1963","17049","31","1963-03-31","298.1157024793389"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1963","17079","30","1963-04-30","173.15702479338842"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1963","17110","31","1963-05-31","229.28925619834706"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1963","17140","30","1963-06-30","368.3305785123967"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1963","17171","31","1963-07-31","317.1570247933885"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1963","17202","31","1963-08-31","501.8181818181819"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1963","17232","30","1963-09-30","261.4214876033059"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1963","17263","31","1963-10-31","86.47933884297524"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1963","17293","30","1963-11-30","37.685950413223146"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1963","17324","31","1963-12-31","40.8595041322314"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1964","17355","31","1964-01-31","73.98347107438015"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1964","17384","29","1964-02-29","96.79338842975204"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1964","17415","31","1964-03-31","187.43801652892557"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1964","17445","30","1964-04-30","362.3801652892563"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","05/1964","17476","31","1964-05-31","199.73553719008262"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","06/1964","17506","30","1964-06-30","301.28925619834706"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","07/1964","17537","31","1964-07-31","180.099173553719"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","08/1964","17568","31","1964-08-31","194.18181818181813"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","09/1964","17598","30","1964-09-30","151.5371900826446"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","10/1964","17629","31","1964-10-31","170.57851239669424"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","11/1964","17659","30","1964-11-30","196.16528925619835"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","12/1964","17690","31","1964-12-31","250.1157024793389"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","01/1965","17721","31","1965-01-31","272.33057851239676"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","02/1965","17749","28","1965-02-28","268.76033057851237"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","03/1965","17780","31","1965-03-31","363.96694214876027"
"CUAHSI","Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID","Average","day","cubic feet per second","CalendarYear","04/1965","17810","30","1965-04-30","349.4876033057851"
