ElevationAttribute,ElevationUnit,VolumeAttribute,VolumeUnit,VolumeDateTimeStamp,ElevationValue,VolumeValue
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-14","4670.63","13871"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-15","4670.69","13899"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-16","4670.76","13931"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-17","4671.01","14045"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-18","4671.35","14201"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-19","4671.44","14243"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-20","4671.34","14197"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-21","4671.18","14123"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-22","4671.04","14059"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-23","4671.1","14087"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-24","4671.2","14132"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-25","4671.39","14220"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-26","4671.65","14339"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-27","4671.61","14321"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-28","4671.64","14335"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-29","4671.67","14348"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-30","4671.67","14348"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-03-31","4671.37","14210"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-01","4672.15","14570"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-02","4672.22","14602"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-03","4672.14","14565"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-04","4672.11","14552"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-05","4672.12","14556"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-06","4672.16","14575"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-07","4672.04","14519"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-08","4671.89","14450"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-09","4671.77","14395"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-10","4671.93","14468"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-11","4672.19","14589"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-12","4672.74","14844"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-13","4673.07","14997"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-14","4673.19","15053"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-15","4673.24","15077"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-16","4672.92","14927"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-17","4672.53","14746"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-18","4672.62","14788"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-19","4672.83","14886"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-20","4672.76","14853"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-21","4672.58","14769"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-22","4672.49","14728"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-23","4672.44","14704"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-24","4672.55","14755"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-25","4672.59","14774"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-26","4672.68","14816"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-27","4672.84","14890"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-28","4672.67","14811"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-29","4672.42","14695"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-04-30","4672.4","14686"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-01","4672.8","14872"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-02","4673","14965"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-03","4672.89","14913"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-04","4672.73","14839"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-05","4672.59","14774"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-06","4672.36","14667"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-07","4672.2","14593"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-08","4672.27","14626"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-09","4672.44","14704"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-10","4672.85","14895"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-11","4673.05","14988"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-12","4673.11","15016"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-13","4673.08","15002"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-14","4672.92","14927"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-15","4672.77","14858"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-16","4672.63","14793"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-17","4672.5","14732"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-18","4672.79","14867"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-19","4672.7","14825"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-20","4672.47","14718"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-21","4672.09","14542"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-22","4672.06","14528"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-23","4671.96","14482"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-24","4671.76","14390"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-25","4671.51","14275"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-26","4671.52","14279"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-27","4671.67","14348"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-28","4671.65","14339"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-29","4671.58","14307"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-30","4671.55","14293"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-05-31","4671.45","14247"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-01","4671.33","14192"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-02","4671.25","14155"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-03","4671.14","14105"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-04","4670.99","14036"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-05","4671.19","14128"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-06","4671.04","14059"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-07","4670.74","13922"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-08","4670.34","13739"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-09","4670.23","13689"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-10","4669.9","13539"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-11","4669.56","13384"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-12","4669.2","13221"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-13","4668.9","13086"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-14","4668.58","12942"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-15","4668.29","12812"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-16","4667.84","12611"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-17","4667.02","12247"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-18","4666.95","12216"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-19","4666.64","12079"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-20","4666.22","11895"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-21","4665.68","11660"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-22","4665.18","11445"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-23","4664.6","11196"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-24","4664.15","11005"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-25","4663.55","10752"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-26","4663.41","10694"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-27","4662.98","10514"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-28","4662.41","10278"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-29","4661.95","10090"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-06-30","4661.48","9898"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-01","4661.04","9720"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-02","4660.54","9519"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-03","4660.07","9332"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-04","4659.65","9166"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-05","4659.33","9040"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-06","4658.92","8879"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-07","4658.42","8685"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-08","4658.05","8542"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-09","4657.66","8392"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-10","4657.26","8240"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-11","4656.73","8040"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-12","4656.25","7860"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-13","4655.8","7693"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-14","4655.46","7568"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-15","4655.02","7407"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-16","4654.66","7276"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-17","4654.29","7142"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-18","4653.9","7002"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-19","4653.54","6874"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-20","4653.16","6739"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-21","4652.81","6616"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-22","4652.45","6490"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-23","4652.06","6354"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-24","4651.66","6216"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-25","4651.24","6072"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-26","4650.81","5926"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-27","4650.37","5776"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-28","4649.9","5618"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-29","4649.47","5474"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-30","4649.05","5335"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-31","4648.57","5176"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-01","4648.13","5032"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-02","4647.71","4895"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-03","4647.27","4753"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-04","4646.79","4599"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-05","4646.29","4439"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-06","4645.83","4293"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-07","4645.37","4148"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-08","4644.97","4023"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-09","4644.53","3887"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-10","4644.11","3757"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-11","4643.72","3637"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-12","4643.35","3524"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-13","4642.93","3397"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-14","4642.55","3282"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-15","4642.18","3172"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-16","4641.88","3083"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-17","4641.59","2997"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-18","4641.33","2921"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-19","4641.27","2903"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-20","4641.31","2915"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-21","4641.33","2921"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-22","4641.34","2924"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-23","4641.33","2921"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-24","4641.34","2924"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-25","4641.36","2930"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-26","4641.38","2935"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-27","4641.41","2944"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-28","4641.45","2956"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-29","4641.44","2953"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-30","4641.46","2959"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-31","4641.46","2959"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-01","4641.58","2994"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-02","4641.67","3021"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-03","4641.76","3047"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-04","4641.86","3077"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-05","4641.91","3091"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-06","4641.99","3115"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-07","4642.08","3142"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-08","4642.2","3178"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-09","4642.29","3205"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-10","4642.38","3231"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-11","4642.52","3273"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-12","4642.65","3313"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-13","4642.76","3346"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-14","4642.89","3385"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-15","4642.99","3415"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-16","4643.11","3452"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-17","4643.23","3488"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-18","4643.32","3515"
