ObjectTypes,InstanceName,ScenarioName, MultiAttributeName,AttributeDataTypeCV,AttributeName,AttributeNameCV,AttributeNameUnitName,Value,ValueOrder
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4624.0","221"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4624.1","222"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4624.2","223"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4624.3","224"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4624.4","225"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4624.5","226"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4624.6","227"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4624.7","228"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4624.8","229"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4624.9","230"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4625.0","231"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4625.1","232"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4625.2","233"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4625.3","234"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4625.4","235"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4625.5","236"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4625.6","237"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4625.7","238"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4625.8","239"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4625.9","240"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4626.0","241"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4626.1","242"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4626.2","243"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4626.3","244"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4626.4","245"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4626.5","246"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4626.6","247"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4626.7","248"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4626.8","249"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4626.9","250"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4627.0","251"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4627.1","252"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4627.2","253"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4627.3","254"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4627.4","255"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4627.5","256"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4627.6","257"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4627.7","258"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4627.8","259"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4627.9","260"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4628.0","261"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4628.1","262"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4628.2","263"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4628.3","264"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4628.4","265"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4628.5","266"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4628.6","267"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4628.7","268"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4628.8","269"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4628.9","270"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4629.0","271"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4629.1","272"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4629.2","273"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4629.3","274"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4629.4","275"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4629.5","276"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4629.6","277"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4629.7","278"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4629.8","279"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4629.9","280"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4630.0","281"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4630.1","282"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4630.2","283"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4630.3","284"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4630.4","285"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4630.5","286"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4630.6","287"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4630.7","288"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4630.8","289"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4630.9","290"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4631.0","291"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4631.1","292"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4631.2","293"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4631.3","294"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4631.4","295"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4631.5","296"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4631.6","297"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4631.7","298"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4631.8","299"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4631.9","300"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4632.0","301"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4632.1","302"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4632.2","303"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4632.3","304"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4632.4","305"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4632.5","306"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4632.6","307"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4632.7","308"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4632.8","309"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4632.9","310"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4633.0","311"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4633.1","312"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4633.2","313"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4633.3","314"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4633.4","315"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4633.5","316"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4633.6","317"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4633.7","318"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4633.8","319"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4633.9","320"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4634.0","321"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4634.1","322"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4634.2","323"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4634.3","324"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4634.4","325"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4634.5","326"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4634.6","327"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4634.7","328"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4634.8","329"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4634.9","330"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4635.0","331"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4635.1","332"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4635.2","333"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4635.3","334"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4635.4","335"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Elevation","Elevation","foot","4635.5","336"
